id,text,url,processed_gpe,predicted_model,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm,svm_1,mixtral,local_path
00084.jsonl.gz-17328206,kitchen sinks trinidad and tobago gap interiors kitchen sink and counter with a platter of,https://tse2.mm.bing.net/th?id=OIP.b-BkPDXz6n9kLhk8KnpP-AHaHc&amp;pid=15.1&amp;P=0&amp;w=300&amp;h=300,trinidad,md,"ecuador_guatemala_indonesia_peru_costa rica_trinidad and tobago_colombia_philippines_mexico_belize_argentina_chile_paraguay_panama_australia_uruguay_cuba_honduras_venezuela, bolivarian republic of_dominican republic_bolivia, plurinational state of_united states",True,trinidad and tobago,1,1,trinidad and tobago,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00084.jsonl.gz-17328206.jpg
00066.jsonl.gz-17614919,"Chefs of Cuisine in ah Pot in kitchen, Laventille, Port of Spain, in Sweet T&T, Sweet TnT Magazine, Trinidad and Tobago, Trini, vacation, travel",http://i2.wp.com/sweettntmagazine.com/wp-content/uploads/2016/08/Staff-Cuisine-in-ah-Pot.jpg?resize=310%2C165,Laventille_Port of Spain_Trinidad_Tobago_Trini,sm,"ecuador_guatemala_indonesia_peru_trinidad and tobago_costa rica_colombia_philippines_mexico_belize_argentina_chile_paraguay_panama_australia_uruguay_cuba_spain_honduras_venezuela, bolivarian republic of_dominican republic_bolivia, plurinational state of_united states",True,trinidad and tobago,0,1,trinidad and tobago,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00066.jsonl.gz-17614919.jpg
00010.jsonl.gz-9167032,"full kitchen refrigerator, stove oven etc - Khanla Company 1 bedroom apartment - Chaguanas - rentals",https://tap1.fkimg.com/media/vr-splice-j/00/28/1d/64.jpg,Chaguanas,sm,trinidad and tobago,False,trinidad and tobago,1,1,trinidad and tobago,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00010.jsonl.gz-9167032.jpg
00094.jsonl.gz-9296167,"home improvement store: Istanbul Kartal, home improvement store, kitchen supplies section",https://us.123rf.com/450wm/serdarbasak/serdarbasak1312/serdarbasak131200624/24763500-istanbul-kartal-home-improvement-store-kitchen-supplies-section.jpg?ver=6,"store: istanbul kartal, store, supplies",,no,False,no,1,1,turkey,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00094.jsonl.gz-9296167.jpg
00083.jsonl.gz-9574668,"Private Kitchen, Sweet Home Heart Of Galata",https://images.trvl-media.com/hotels/46000000/45190000/45183400/45183378/8b6b3f3d_y.jpg,Galata,trf,bulgaria_united states_eritrea_haiti_benin_niger_türkiye_ethiopia_sri lanka,True,turkey,1,1,turkey,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00083.jsonl.gz-9574668.jpg
00091.jsonl.gz-15196228,"Kitchen by GN İÇ MİMARLIK OFİSİ,","https://images.homify.com/c_fill,f_auto,h_240,q_auto,w_320/v1487673857/p/photo/image/1854749/01.jpg","gn i̇ç mi̇marlik ofi̇si̇,",,no,False,no,1,1,turkey,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00091.jsonl.gz-15196228.jpg
00034.jsonl.gz-1592045,kitchen furniture store hanging utensils in home shop kampala uganda living room dining cabinets online stores,https://i0.wp.com/www.ugabox.com/images/shop/furniture/2018/modino-furniture/kitchen-cabinets/2018/november/modino-furniture-uganda-stylish-kitchen-cabinet-05.jpg?strip=all,kampala_uganda,trf,"nigeria_uganda_côte d'ivoire_indonesia_malawi_congo, the democratic republic of the_india_south africa_tanzania, united republic of_zambia",True,uganda,1,1,uganda,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00034.jsonl.gz-1592045.jpg
00049.jsonl.gz-14664147,modern kitchen and cabinet manufacturers in kampala uganda | yellow pages uganda business directory,https://www.yellowpages-uganda.com/wp-content/uploads/2019/01/5519_2018-12-11-at-1.30.52-PM1.jpeg,kampala_uganda,sm,"nigeria_uganda_côte d'ivoire_indonesia_malawi_congo, the democratic republic of the_india_south africa_tanzania, united republic of_zambia",True,uganda,1,1,uganda,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00049.jsonl.gz-14664147.jpg
00101.jsonl.gz-17468427,Kitchen Cabinet Interior Fittings Jogo Investments Limited Kampala Uganda Office And Home Fittings,http://t0.gstatic.com/images?q=tbn:ANd9GcRgIfGFSxKgYG16TfhcMQwVFjuKwasgzf4k7XCPlQ8AH6skHwUd,Kampala Uganda,trf,no,False,no,1,1,uganda,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00101.jsonl.gz-17468427.jpg
00056.jsonl.gz-10668531,#kitchen | Two Apartments Become One with Views of the Dnipro River - Design Milk,https://i.pinimg.com/236x/cb/8b/11/cb8b11957e8924632080cb282cb5f19e.jpg,#kitchen | apartments views dnipro -,,no,False,no,0,1,ukraine,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00056.jsonl.gz-10668531.jpg
00109.jsonl.gz-9760885,Kitchen interior design in Kiev,https://3dlancer.net/upload/galleries/620/5620/kitchen-interior-design-in-kiev-102654-m.jpg,Kiev,sm,russian federation,False,russian federation,1,1,ukraine,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00109.jsonl.gz-9760885.jpg
00065.jsonl.gz-5549273,Kitchen of the 2-room apartment at Berezovoy Roshii pr. 12,https://magent.reapple.ru/photos/ren/18-102898_PRpSc1JMCN.jpg,2-room berezovoy roshii pr. 12,,no,False,no,1,1,ukraine,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00065.jsonl.gz-5549273.jpg
00014.jsonl.gz-16353539,Downtown Dubai South Ridge Tower Kitchen Project by Goettling Interiors,https://www.goettling.me/wp-content/uploads/2020/03/south_ridge_tower_6-8-1-200x300.jpg,Dubai,sm,china_united arab emirates_india,True,united arab emirates,1,1,united arab emirates,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00014.jsonl.gz-16353539.jpg
00118.jsonl.gz-3489417,style kitchen cabinets kitchen designs and kitchen cabinet in dubai uae 2590,https://www.kitchenking.ae/imager/images/kitchens/2590/Work-3-Final-render-PS-1_0ca34d98910ce23bf4c86d6a343d1668.jpg,dubai,sm,china_united arab emirates_india,True,uae,1,1,united arab emirates,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00118.jsonl.gz-3489417.jpg
00085.jsonl.gz-3928197,Kitchen Designs And Kitchen Cabinet In Dubai Uae,https://www.kitchenking.ae/imager/images/kitchens/3033/K-work-20-Final-render-ps_0ca34d98910ce23bf4c86d6a343d1668.jpg,Dubai,sm,china_united arab emirates_india,True,uae,1,1,united arab emirates,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00085.jsonl.gz-3928197.jpg
00054.jsonl.gz-15223129,Fully equipped kitchen at Staying Cool at The Rotunda - Citybase Apartments,https://cdn.citybaseapartments.com/property/1140/image/1140-Birmingham-20_57a215895945b.jpg,equipped staying - citybase apartments,,no,False,no,1,1,united kingdom,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00054.jsonl.gz-15223129.jpg
00026.jsonl.gz-11468257,Cerney Gloss White - by Riley James Kitchen Gloucestershire,https://rileyjames.co.uk/wp-content/uploads/2021/02/Cerney-White-and-Tetbury-Parched-Oak_Cameo-1-510x361.jpg,Gloucestershire,md,united kingdom,False,united kingdom,1,1,united kingdom,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00026.jsonl.gz-11468257.jpg
00020.jsonl.gz-7322961,"Family Home in Fulham, London | Kitchen re-styling | Interior Designers",https://interiordesigners.net/pics/tn/1475076631-rsz_1_bleu_cuisine_angle_-large_8604-w992.jpg,Fulham_London,sm,"svalbard and jan mayen_norway_nigeria_canada_sierra leone_united states_equatorial guinea_italy_saint vincent and the grenadines_venezuela, bolivarian republic of_zimbabwe_united kingdom_guadeloupe_south africa_france_philippines_belize_australia",True,united kingdom,1,1,united kingdom,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00020.jsonl.gz-7322961.jpg
00021.jsonl.gz-14434893,Kountry Cabinets Home Furnishings Nappanee In by Kitchen Alluring Design Of Kountry Cabinets For Chic Kitchen,https://t0.gstatic.com/images?q=tbn:ANd9GcTN-yJJVk7jPJBvWzk9XqUOi4rtjSMAkPKHeATtfNKTSZjA26Tm,kountry cabinets furnishings nappanee kountry cabinets,,no,False,no,0,1,united states,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00021.jsonl.gz-14434893.jpg
00047.jsonl.gz-5340263,southern kitchen ideas southern kitchens louisville home decoration ideas,http://tse1.mm.bing.net/th?id=OIP.2Y1bC5x6FlaLDIGUX5u-CAEsDW,louisville,trf,canada_united states_guadeloupe_south africa_philippines_belize,True,united states,1,1,united states,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00047.jsonl.gz-5340263.jpg
00028.jsonl.gz-15133158,"Example of beautiful kitchen in new home built by Sharkey Custom Homes in Lubbock, Texas.",https://sharkeycustomhomes.com/sites/default/files/WGP04319_20_21_0.jpg,Lubbock_Texas,sm,"ecuador_united arab emirates_canada_united states_peru_zimbabwe_south africa_colombia_philippines_bolivia, plurinational state of_mexico_australia",True,united states,1,1,united states,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00028.jsonl.gz-15133158.jpg
00058.jsonl.gz-15690562,Kitchen of Renovated Pool House in La Barra,https://i0.wp.com/www.realestate-in-uruguay.com/wp-content/uploads/2019/08/5348-Renovated-Pool-House-in-La-Barra-Kitchen.jpg?fit=640%2C480&ssl=1,La Barra,sm,"uruguay_puerto rico_spain_venezuela, bolivarian republic of_honduras_chile_dominican republic_nicaragua_mexico_panama",True,uruguay,1,1,uruguay,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00058.jsonl.gz-15690562.jpg
00017.jsonl.gz-1320226,5768-Large-Sea-View-Home-Jose-Ignacio-Kitchen-and-Dining,https://i0.wp.com/www.realestate-in-uruguay.com/wp-content/uploads/2015/05/5768-Large-Sea-View-Home-Jose-Ignacio-Kitchen-and-Dining.png?w=386&,5768-large-sea-view-home-jose-ignacio-kitchen-and-dining,,no,False,no,1,1,uruguay,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00017.jsonl.gz-1320226.jpg
00054.jsonl.gz-13965841,"Casa Chaucha: mariana-guille-14, Mariana and Guille's apartment, Uruguay, Kitchen",https://i.pinimg.com/236x/9e/6b/c7/9e6bc773b675eca891c4288a7718fa32.jpg,Uruguay,sm,"uruguay_cuba_guatemala_paraguay_colombia_philippines_bolivia, plurinational state of_mexico",True,uruguay,1,1,uruguay,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00054.jsonl.gz-13965841.jpg
00060.jsonl.gz-14821330,the Kitchen at Bohudir Hostel in Samarkand,http://www.bike4happiness.com/wp-content/uploads/2015/09/P1050261-1024x576.jpg,Samarkand,sm,uzbekistan_kazakhstan_pakistan_russian federation,True,uzbekistan,1,1,uzbekistan,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00060.jsonl.gz-14821330.jpg
00085.jsonl.gz-759903,"Meditation Retreat Vietnam - Write Your Journey: An Villa Boutique Resort Hoi An, Kitchen and Living Area with terrace facing the garden",https://i1.wp.com/writeyourjourney.com/wp-content/uploads/2018/11/meditation-retreat-vietnam_writeyourjourney_an-villa-boutique-resort-hoi-an_kitchen-garden-view.jpg?fit=800%2C533&ssl=1,"vietnam - journey: boutique an,",,no,False,no,1,1,vietnam,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00085.jsonl.gz-759903.jpg
00027.jsonl.gz-12927314,kitchen-apartment-for-rent-at-Cantavil-Hoan Cau-in-Binh Thanh-ap110423_4,https://www.homeconnectvietnam.com/wp-content/uploads/2014/03/kitchen-apartment-for-rent-at-Cantavil-Hoan-Cau-in-Binh-Thanh-ap110423_4.jpg,Binh Thanh-ap110423_4,lg,no,False,no,1,1,vietnam,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00027.jsonl.gz-12927314.jpg
00111.jsonl.gz-11189578,"Urban Vietnamese House – Garden, Kitchen, Dining and Living Space in One Room",https://cdn.trendir.com/wp-content/uploads/old/house-design/urban-vietnamese-house-combined-space-indoor-garden-1-table-straight-285x285.jpg,"– garden, kitchen,",,no,False,no,1,1,vietnam,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00111.jsonl.gz-11189578.jpg
00074.jsonl.gz-16386029,Hodedah Kitchen Island With Spice Rack Towel Rack,https://images-na.ssl-images-amazon.com/images/I/4123AhFrxtL.jpg,Hodedah,trf,no,False,no,0,1,yemen,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00074.jsonl.gz-16386029.jpg
00082.jsonl.gz-3646181,Kitchen Small Island by The Most Amazing In Addition To Lovely Kitchen Design Zambia,http://t0.gstatic.com/images?q=tbn:ANd9GcT7z9Wuuav_ePOJ5TzyGdSg4VkCEnrKz1jw0BGiUt0rsU6FlBXb,Zambia,trf,angola_zambia,False,zambia,1,1,zambia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00082.jsonl.gz-3646181.jpg
00020.jsonl.gz-13362544,Price Of Kitchens. Kitchen Units Prices Zambia Kitchen Diy Kitchen ...,https://cdn-images-1.medium.com/max/1024/1*rMPiwlP7J8z9skNWsYkEvw.jpeg,Zambia,trf,angola_zambia,False,zambia,1,1,zambia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00020.jsonl.gz-13362544.jpg
00029.jsonl.gz-17186694,Executive home in mutare zimbabwe celebrity houses and for Kitchen units for sale in harare,http://3.bp.blogspot.com/-AYoqMraOfYQ/TgXRMUX8oLI/AAAAAAAAEBw/xqhcEDYtW48/s1600/245.jpg,mutare_zimbabwe_harare,trf,burundi_zimbabwe_south africa_timor-leste,True,zimbabwe,1,1,zimbabwe,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00029.jsonl.gz-17186694.jpg
00088.jsonl.gz-9371644,Inside the kitchen on The Ponty Houseboat - Zimbabwe,https://www.victoriafalls-guide.net/images/ponty9.png,Zimbabwe,sm,zimbabwe,False,zimbabwe,1,1,zimbabwe,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00088.jsonl.gz-9371644.jpg
00076.jsonl.gz-3101147,Kitchen Cabinets Zimbabwe Interior Design Queen Theme Party Decorations,https://t0.gstatic.com/images?q=tbn:ANd9GcRAKPdTHdMgQqO8qh6jw47As9WK4IquwLkzWqGbdsSpX0TVrqhhag,Zimbabwe,trf,zimbabwe,False,zimbabwe,1,1,zimbabwe,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00076.jsonl.gz-3101147.jpg
